Efector,Area,Tipo de Dispositivo,SO,Procesador,RAM,Disco,Conexion,V.de conexion,Rango Ip,Mac,Inventario,Fecha,Scoring Procesador,F. Cant. RAM,F. Tipo RAM
Hospital,CONSULTORIO ONCOLOGIA 4,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.68,08:BF:B8:1D:DE:BA,,,15982,8GB,DIMM
Hospital,CONSULTORIO ONCOLOGIA 5,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 8GB,SSD 120 GB,,,10.254.210.138,D4:5D:DF:08:77:15,,,1215,8GB,SODI
Hospital,CONSULTORIO HEMATOLOGIA 8,,Microsoft Windows 10 Pro,AMD Athlon(tm) II X2,DIMM DDR2 4GB,HD 80 GB,,,10.254.210.94,BC:5F:F4:6A:2A:2C,,,1208,4GB,DIMM
Hospital,CONSULTORIO ONCOLOGIA SECRETARIA,bangho AIO E0914,Microsoft Windows 10 Pro,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz,DIMM DDR3 8GB,SSD 250 GB,,,10.254.210.138,40:8D:5C:9D:1E:5A,,,2017,8GB,DIMM
Hospital,CONSULTORIO VACUNACION,,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.26,C8:7F:54:AC:A9:06,,,15982,8GB,DIMM
Hospital,CONSULTORIO VACUNACION,Desktop Generico,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.216,D0:50:99:4B:C2:2E,,,3582,4GB,DIMM
Hospital,CONSULTORIO VACUNACION,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 8GB,SSD 250 GB,Cableada,,10.254.210.217,54:B2:03:05:5F:A5,94636,25 septiembre,1215,8GB,SODI
Hospital,CONSULTORIO VACUNACION,Desktop Generico,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,DIMM DDR3 8GB,SSD 250 GB,,,10.254.210.224,D0:50:99:4B:C1:A4,,,3582,8GB,DIMM
Hospital,CONSULTORIO LACTARIO, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.226,54:B2:03:04:2A:9D,,,2629,4GB,SODI
Hospital,INTERNACION CLINICA SECRETARIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.74,6C:24:08:B9:C4:65,,,9195,8GB,SODI
Hospital,INTERNACION CLINICA SALA EVOLUCION,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.195,D4:5D:DF:08:76:CD,,,1215,4GB,SODI
Hospital,INTERNACION CLINICA SALA EVOLUCION,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.208.14,D4:5D:DF:08:77:18,,,1215,4GB,SODI
Hospital,INTERNACION CLINICA SALA EVOLUCION, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 250 GB,,,10.254.210.98,00:71:C2:49:2C:1F,,,1664,4GB,SODI
Hospital,INTERNACION CLINICA SALA EVOLUCION, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.210.92,00:71:C2:4A:94:57,,,1664,4GB,SODI
Hospital,INTERNACION CLINICA SALA 5,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.208.14,D4:5D:DF:08:77:18,,,1215,4GB,SODI
Hospital,INTERNACION CLINICA SALA 5,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.208.15,FC:4D:D4:38:6D:E1,,,1973,4GB,DIMM
Hospital,LABORATORIO JEFATURA,Lenovo 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 8GB,SSD 250 GB,,,10.254.39.134,70:F3:95:1D:83:67,,,1973,8GB,DIMM
Hospital,INTERNACION UCO ERGOMETRO,,,,,,,,,,,,,,
Hospital,INTERNACION UCO ECODOPPLER,,,,,,,,,,,,,,
Hospital,INTERNACION UCO ECODOPPLER,,,,, ,,,,,,,,,
Hospital,INTERNACION CLINICA SALA 5,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.208.17,44:37:E6:BE:46:C9,,,1973,4GB,DIMM
Hospital,INTERNACION CLINICA SALA 5,AM1M-S2H,Microsoft Windows 10 Pro,AMD Athlon(tm) 5150,DIMM DDR3 4GB,SSD 120 GB,,,10.254.208.25,1C:1B:0D:1E:89:56,,,1410,4GB,DIMM
Hospital,INTERNACION CLINICA JEFATURA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.81,08:BF:B8:1D:DE:C4,,,15982,8GB,DIMM
Hospital,INTERNACION PEDIATRIA ESTAR MEDICO,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.27,6C:24:08:62:3C:52,,,15758,8GB,SODI
Hospital,GUARDIA OESTE CONSULTORIO 1,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.76.110,08:BF:B8:1D:E0:2A,,,15982,8GB,DIMM
Hospital,INTERNACION PEDIATRIA ESTAR MEDICO,,,,,,,,,,,,,,
Hospital,INTERNACIONPEDIATRIAENFERMERIA PEDIATRIA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.230,D4:5D:DF:08:76:36,,,1215,4GB,SODI
Hospital,INTERNACION CLINICA SALA 5,AM1M-S2H,Microsoft Windows 10 Pro,AMD Athlon(tm) 5150,DIMM DDR3 4GB,SSD 120 GB,,,10.254.208.30,1C:1B:0D:1D:A6:5A,,,1410,4GB,DIMM
Hospital,INTERNACION CLINICA SALA 5,AM1M-S2H,Microsoft Windows 10 Pro,AMD Athlon(tm) 5150,DIMM DDR3 4GB,HD 1 TB,,,10.254.208.32,1C:1B:0D:1E:8F:75,,,1410,4GB,DIMM
Hospital,INTERNACION CLINICA ENFERMERIA,LENOVO 10AX0061AS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130T CPU @ 2.90GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.89,D8:CB:8A:20:43:9C,,,2896,4GB,DIMM
Hospital,INTERNACION CLINICA ENFERMERIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.18,08:BF:B8:1D:E5:4F,,,15982,8GB,DIMM
Hospital,INTERNACION CLINICA ENFERMERIA,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,,,,,17366,6GB,SODI
Hospital,INTERNACION PISO 2 SECRETARIA,LENOVO MiniPC 11T4S0K900,Microsoft Windows 11 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.51,88:A4:C2:58:B7:27,,,15758,8GB,SODI
Hospital,INTERNACION PISO  2 OFFICE MEDICO, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.210.209,00:71:C2:4A:94:6F,,,1664,4GB,SODI
Hospital,INTERNACION PISO  2 OFFICE MEDICO,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,10.254.210.41,E8:80:88:BD:26:F7,,,17366,6GB,SODI
Hospital,INTERNACION PISO  2 OFFICE MEDICO,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,10.90.209.36,30:05:05:E6:AD:2F,,,17366,6GB,SODI
Hospital,INTERNACION PISO 2 OFFICE MEDICO, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 8GB,HD 500 GB ,,,10.254.210.151,00:71:C2:49:2C:D9,,,1664,8GB,SODI
Hospital,INTERNACION PISO 2 ENFERMERIA, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.210.22,00:71:C2:49:2D:D8,,,1664,4GB,SODI
Hospital,INTERNACION PISO 2 ENFERMERIA,LENOVO 10B1A055AC,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,DIMM DDR3 8GB,HD 500 GB ,,,10.254.210.101,44:37:E6:DC:DD:FB,,,3329,8GB,DIMM
Hospital,INTERNACION PISO 2 ENFERMERIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.10,08:BF:B8:1D:E8:09,,,15982,8GB,DIMM
Hospital,GUARDIA OESTE RECEPCION,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.76.104,08:BF:B8:1D:DE:C1,,,15982,8GB,DIMM
Hospital,GUARDIA OESTE RECEPCION,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.76.112,08:BF:B8:1D:E0:EA,,,15982,8GB,DIMM
Hospital,GUARDIA OESTE CONSULTORIO  2,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.76.103,08:BF:B8:1D:E0:45,,,15982,8GB,DIMM
Hospital,GUARDIA OESTE CONSULTORIO 3,,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.76.111,C8:7F:54:AC:A9:0C,,,15982,8GB,DIMM
Hospital,GUARDIA OESTE CONSULTORIO 4,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 16GB,M2 1 TB,,,10.254.76.106,6C:24:08:AF:32:79,,,9195,6GB,SODI
Hospital,GUARDIA OESTE TRIAGE,Dell OptiPlex 3020,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,DIMM DDR3 4GB,SSD 120 GB,,,10.254.76.109,B0:83:FE:AA:AF:EE,,,3509,4GB,DIMM
Hospital,GUARDIA OESTE ROJO,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.76.114,08:3A:88:6C:55:74,,,7270,8GB,SODI
Hospital,GUARDIA OESTE AMARILLO,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 16GB,M2 1 TB,,,10.50.76.100,6C:24:08:AF:32:72,,,9195,6GB,SODI
Hospital,GUARDIA OESTE JEFATURA,,,,,,,,,,,,,,
Hospital,CONSULTORIO COMITE HIPERTENSION,,Microsoft Windows 7 Professional,AMD Athlon(tm) II X2,DIMM DDR2 2GB,HD 160 GB,,,,,,,1208,2GB,DIMM
Hospital,CONSULTORIO DERMATOLOGIA 74,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.38.135,08:3A:88:6C:85:DC,,,7270,8GB,SODI
Hospital,CONSULTORIO DERMATOLOGIA 75,Mini Lenovo 11JKS1U800,Microsoft Windows 10 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.39.193,08:3A:88:6C:9D:C0,,,7270,8GB,SODI
Hospital,CONSULTORIO DERMATOLOGIA 78,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.213.103,08:3A:88:6C:59:47,,,7270,8GB,SODI
Hospital,CONSULTORIO DERMATOLOGIA 79, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.158,10:05:01:9F:E5:86,,,2629,4GB,SODI
Hospital,CONSULTORIO DERMATOLOGIA 80,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.38.148,08:3A:88:6C:6D:CC,,,7270,8GB,SODI
Hospital,RECEPCION PLANTA ALTA 1 NEUROLOGIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.38.167,6C:24:08:B9:C5:59,,,9195,8GB,SODI
Hospital,RECEPCION PLANTA ALTA 1CLINICA MEDICA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.172,08:BF:B8:1D:E1:88,,,15982,8GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA RECEPCION  1,LENOVO 10B1A055AC,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,DIMM DDR3 6GB,HDD 1 TB,,,10.254.38.181,44:37:E6:DC:BD:BE,,,3329,6GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA RECEPCION  2,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.12,08:BF:B8:1B:40:65,,,15982,8GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 1 JEFATURA,MS-7D22,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-10105 CPU @ 3.70GHz,DIMM DDR4 8GB,SSD 250 GB,,,10.254.210.131,D8:BB:C1:4D:BF:05,,,8223,8GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 2 JEFATURA, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.146,EC:AA:A0:29:3D:EE,,,2629,4GB,SODI
Hospital,CONSULTORIO TRAUMATOLOGIA 3,Asus,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,DIMM DDR4 16GB,SSD 500 GB,,,10.254.38.163,08:BF:B8:3A:39:BD,,,12005,6GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 4,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.41,6C:24:08:B9:C8:C4,,,9195,8GB,SODI
Hospital,CONSULTORIO TRAUMATOLOGIA 5,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.88,08:BF:B8:1D:E1:A1,,,15982,8GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 6, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.194,88:AD:43:F0:4D:43,,,2629,4GB,SODI
Hospital,CONSULTORIO TRAUMATOLOGIA 7,AM1M-S2H,Microsoft Windows 10 Pro,AMD Athlon(tm) 5150,DIMM DDR3 4GB,HDD 1 TB,,,10.254.210.170,1C:1B:0D:1E:8A:6B,,,1410,4GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 8,HP 20-b003la,Microsoft Windows 10 Pro,AMD E1-1200 APU,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.169,4C:72:B9:C6:F4:E6,,,382,4GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 9,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.196,54:B2:03:05:5F:A6,,,1215,4GB,SODI
Hospital,CONSULTORIO TRAUMATOLOGIA 10, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.113,88:AD:43:F0:4C:FA,,,2629,4GB,SODI
Hospital,CONSULTORIO TRAUMATOLOGIA 11,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.71,08:BF:B8:1D:E2:7B,,,15982,8GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA 12, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.103,EC:AA:A0:29:3F:15,,,2629,4GB,SODI
Hospital,ADMINISTRACION ARCHIVO,bangho AIO E0914,Microsoft Windows 10 Pro,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz,DIMM DDR3 4GB,HD 160 GB,,,10.254.210.140,40:8D:5C:9D:1D:EC,,,2017,4GB,DIMM
Hospital,ADMINISTRACION ARCHIVO,Desktop Generica,Microsoft Windows 10 Pro,AMD A4-6300 APU with Radeon(tm) HD Graphics,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.135,FC:AA:14:8C:F0:00,,,1432,4GB,DIMM
Hospital,TURNOS VENTANILLA UNICA 1, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.139,00:71:C2:2A:BD:67,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 2, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.180,00:71:C2:2A:BD:EC,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 3, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.38.201,00:71:C2:2A:BD:19,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 4, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.27,D8:97:BA:4C:8D:90,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 5,LENOVO MiniPC 11T4S0K900,Microsoft Windows 10 Pro,12th Gen 12th Gen Intel(R) Core(TM) i5-12400T,SODIMM DDR4 8GB,M2 250 GB,,,10.254.38.121,6C:24:08:64:75:0D,,,15758,8GB,SODI
Hospital,TURNOS VENTANILLA UNICA 6, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.13,00:71:C2:2A:BD:17,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 7, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.38.189,D8:97:BA:4C:8D:96,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 8 , CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.137,00:71:C2:2A:BD:D1,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 9, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.38.244,EC:AA:A0:29:3D:F1,,,2629,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 10, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.132,D8:97:BA:4C:8D:86,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 11, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.4,00:71:C2:2A:BE:CC,,,1664,4GB,SODI
Hospital,TURNOS VENTANILLA UNICA 12, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.39.60,00:71:C2:2A:BD:81,,,1664,4GB,SODI
Hospital,CONSULTORIO OFTALMOLOGÍA 2, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.39.127,00:71:C2:2A:BD:5E,,,1664,4GB,SODI
Hospital,CONSULTORIO OFTALMOLOGÍA 3,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.48,D4:5D:DF:08:74:F2,,,1215,4GB,SODI
Hospital,CONSULTORIO OFTALMOLOGÍA 4, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.39.127,00:71:C2:2A:BD:5E,,,1664,4GB,SODI
Hospital,CONSULTORIO SALUD MENTAL S/N,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.176,FC:4D:D4:36:CA:D2,,,1973,4GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA YESOS 1,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.203,08:BF:B8:1D:DE:C3,,,15982,8GB,DIMM
Hospital,CONSULTORIO TRAUMATOLOGIA YESOS  2, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.166,88:AD:43:F0:4D:35,,,2629,4GB,SODI
Hospital,RECEPCION PLANTA ALTA 2 ORL,Desktop Coradir,,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.160,08:BF:B8:1D:DF:0B,,,15982,8GB,DIMM
Hospital,RECEPCION PLANTA ALTA 2 CARDIO,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.128,08:BF:B8:1D:E4:98,,,15982,8GB,DIMM
Hospital,RECEPCION PLANTA ALTA 3 UROLOGIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.213.117,08:BF:B8:1D:E4:98,,,15982,8GB,DIMM
Hospital,RECEPCION PLANTA ALTA 3 GASTRO,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.255.209.143,B0:3C:DC:EC:43:0C,,,9195,8GB,SODI
Hospital,CONSULTORIO NUTRICIÓN 1,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.39.55,88:AD:43:F5:C6:A7,,,1215,4GB,SODI
Hospital,CONSULTORIO NUTRICIÓN 2,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.92,88:AD:43:F5:C6:6A,,,1215,4GB,SODI
Hospital,CONSULTORIO CLINICA MEDICA 56, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.38.220,00:71:C2:2A:BD:1F,,,1664,4GB,SODI
Hospital,CONSULTORIO OFTALMOLOGÍA RECEPCIÓN,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.132,08:BF:B8:1E:0C:FC,,,15982,8GB,DIMM
Hospital,CONSULTORIO OFTALMOLOGÍA 1,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.38.95,D4:5D:DF:08:74:B7,,,1215,4GB,SODI
Hospital,RECEPCION PLANTA BAJA 1 SALUD MENTAL,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.121,08:BF:B8:1D:E4:94,,,15982,8GB,DIMM
